ID,Name,Address,Latitude,Longitude,Opening Hours,Types,Rating,User Ratings Total
ChIJ4WkoLcwZQjERD2oweApPljM,Refresh Apartment,"K46, 14 Đ. 2 Tháng 9, Bình Hiên, Hải Châu, Đà Nẵng 550000, Vietnam",16.0588209,108.2229148,,"['lodging', 'point_of_interest', 'establishment']",,
ChIJPSdAA80ZQjERq8vLnRkFG7E,Bamboo Green,"177 Đ. Trần Phú, Hải Châu 1, Hải Châu, Đà Nẵng 550000, Vietnam",16.0664047,108.2237978,,"['lodging', 'point_of_interest', 'establishment']",3.5,310
ChIJN_5H4EYYQjERL1vGf-FmQVw,Thanh Binh Trade Union Hotel,"2 Ông Ích Khiêm, Thanh Bình, Hải Châu, Đà Nẵng 550000, Vietnam",16.0797081,108.2111794,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['lodging', 'travel_agency', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.8,746
ChIJlcWXi70ZQjERx-XgiF5um-Y,JOY HOUSE HOMESTAY - BEST PLACE TO STAY IN DA NANG,"Tầng 3, 660 Trưng Nữ Vương, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Vietnam",16.0430051,108.2063746,,"['lodging', 'point_of_interest', 'establishment']",4,10
ChIJ___Ir84ZQjERyeXzhjNkh8A,KHANG HOMESTAY,"152/4 Trưng Nữ Vương, Bình Hiên, Hải Châu, Đà Nẵng 550000, Vietnam",16.0578452,108.2204331,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['lodging', 'point_of_interest', 'establishment']",4.4,35
ChIJbYAuGjMYQjER28ctAboD0AI,Zoneland- Shimily Apartment in center city,"98 Yên Bái, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0657547,108.2223148,,"['lodging', 'point_of_interest', 'establishment']",,
ChIJfwdK7VUZQjERuZZTRTtkIqQ,CENTRAL APARTMENT DANANG,"47 Hoàng Diệu, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0647288,108.2191043,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['real_estate_agency', 'point_of_interest', 'establishment']",4.1,9
ChIJSzY5BVMYQjERql8G7VeJFz4,BOOM'SHOUSE- MINI STUDIO FOR 2 PEOPLE,"99 Thái Thị Bôi, Chính Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0678536,108.198644,,"['lodging', 'point_of_interest', 'establishment']",,
ChIJcwB-WMwZQjER7HVtsPqydlk,LEN APARTMENT,"22 Đ. Lê Đình Dương, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0611483,108.2219984,,"['lodging', 'point_of_interest', 'establishment']",5,1
ChIJWVl1NFUYQjERl2v9iNV-6F8,Khách Sạn Đại Long,"190 -192 -194 Hà Huy Tập, Hòa Khê, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0623766,108.1917233,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['lodging', 'point_of_interest', 'establishment']",4.1,170
ChIJBz4sPgAZQjERCgABB_4OgLQ,Hòa Mỹ,"411 Điện Biên Phủ, Hòa Khê, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0655344,108.1889257,,"['lodging', 'point_of_interest', 'establishment']",3.8,54
ChIJ69G_wM8ZQjERCg5Ek2jwBTM,khách sạn Phương Anh 5,"1015 Nguyễn Tất Thành, Xuân Hà, Thanh Khê, Đà Nẵng 550000, Vietnam",16.072472,108.1902364,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['lodging', 'point_of_interest', 'establishment']",3.9,50
ChIJEeJcCg8ZQjERXlzo1Uf6bSc,Nhà Nghỉ Bảo Ngân,"149 Trường Chinh, Hòa Khê, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0545839,108.181515,,"['lodging', 'point_of_interest', 'establishment']",3,2
ChIJ2WDp1A8ZQjER5jrAP5a57Yo,Bao's Fun House,"53 Nguyễn Lâm, Hoà An, Cẩm Lệ, Đà Nẵng 550000, Vietnam",16.0537345,108.178699,,"['lodging', 'point_of_interest', 'establishment']",,
ChIJ-3ZxJBgZQjERwjPa7QV2NnY,OYO 962 Tulip Motel,"192, 64 Tô Hiệu, street, Liên Chiểu, Đà Nẵng 000000, Vietnam",16.0589133,108.1685444,,"['lodging', 'point_of_interest', 'establishment']",3.5,12
ChIJOUDM_OMYQjERCLHEVhplsH4,SPOT ON 982 Thanh Binh Motel,"2 Dương Bích Liên, Thanh Khê Tây, Thanh Khê, Đà Nẵng 550000, Vietnam",16.073179,108.172962,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['lodging', 'point_of_interest', 'establishment']",5,1
ChIJFc0OMQoZQjERDM4dgpr51TU,SPOT ON 972 Anh Thy 2 Motel,"1 Yên Khê 1, Thanh Khê Đông, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0730421,108.1793256,,"['lodging', 'point_of_interest', 'establishment']",1,3
ChIJYZNmjBsZQjERTT_REg6okr8,Muong Thanh Guesthouse,"25 Thanh Tịnh, Hoà Minh, Liên Chiểu, Đà Nẵng 550000, Vietnam",16.0618622,108.1741768,,"['lodging', 'point_of_interest', 'establishment']",3.3,4
ChIJJcADvQMZQjER5krVjLv1uuQ,Nhà Nghỉ Bảo Trân,"19 An Xuân, Thanh Khê Đông, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0634491,108.1822985,,"['lodging', 'point_of_interest', 'establishment']",4.4,5
ChIJDSiUOyMZQjER2V6Bh4t5OIE,Nhà nghỉ hiền quý 3,"29 Lý Chính Thắng, Hoà Minh, Liên Chiểu, Đà Nẵng 550000, Vietnam",16.0588297,108.1626458,,"['lodging', 'point_of_interest', 'establishment']",3,19
ChIJTxF54T8YQjERAYosOelqJis,OYO 969 Anh Thy Motel,"Lo 23, B7.1 Nguyễn Tất Thành, Xuân Hà, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0737442,108.1850486,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['lodging', 'point_of_interest', 'establishment']",1,2
ChIJj2hX4OQYQjERA0mQIWim2XU,Khách Sạn Phú Lộc Phát,"1999 Nguyễn Tất Thành, Thanh Khê Tây, Thanh Khê, Đà Nẵng, Vietnam",16.0761603,108.1767849,,"['lodging', 'point_of_interest', 'establishment']",3.5,34
ChIJ6S7Mdd0YQjERucfkmid5L_o,OYO 999 Vip Hostel,"280 Kinh Dương Vương, Hoà Minh, Liên Chiểu, Đà Nẵng 550000, Vietnam",16.077619,108.1654669,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['lodging', 'point_of_interest', 'establishment']",,
ChIJXzqb9zwZQjERfJ2NdR2Qo4U,Green Hotel Da Nang,"64 Hoàng Văn Thái, Hoà Minh, Liên Chiểu, Đà Nẵng 550000, Vietnam",16.0557082,108.1636827,,"['lodging', 'point_of_interest', 'establishment']",3.9,42
ChIJIWCTxucYQjERmoEzco8JpYc,Ngoc Minh Hotel,"316 Đ. Dũng Sĩ Thanh Khê, Thanh Khê Tây, Thanh Khê, Đà Nẵng, Vietnam",16.0775075,108.1709279,,"['lodging', 'point_of_interest', 'establishment']",3.1,15
